,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
30163,2015,UK,suffer,58,8477,0.006842043000000001,6,379,379,crime and violence
30164,2016,UK,suffer,89,11237,0.007920263,6,379,379,crime and violence
30165,2017,UK,suffer,80,12426,0.006438114,6,379,379,crime and violence
30166,2018,UK,suffer,65,12793,0.005080904,6,379,379,crime and violence
30167,2019,UK,suffer,97,15504,0.00625645,6,379,379,crime and violence
30168,2020,UK,suffer,104,15622,0.006657278000000001,6,379,379,crime and violence
30169,2021,UK,suffer,108,10539,0.010247652,6,379,379,crime and violence
30277,2010,UK,family,12,1504,0.007978723,6,386,386,female stereotypes
30278,2011,UK,family,28,2397,0.011681268,6,386,386,female stereotypes
30279,2012,UK,family,64,3971,0.016116847,6,386,386,female stereotypes
30280,2013,UK,family,100,5869,0.017038678,6,386,386,female stereotypes
30281,2014,UK,family,112,6977,0.016052745,6,386,386,female stereotypes
30282,2015,UK,family,109,8477,0.012858323,6,386,386,female stereotypes
30283,2016,UK,family,129,11237,0.011479932,6,386,386,female stereotypes
30284,2017,UK,family,175,12426,0.014083374,6,386,386,female stereotypes
30285,2018,UK,family,195,12793,0.015242711,6,386,386,female stereotypes
30286,2019,UK,family,210,15504,0.013544892,6,386,386,female stereotypes
30287,2020,UK,family,250,15622,0.016003073,6,386,386,female stereotypes
30288,2021,UK,family,156,10539,0.014802163,6,386,386,female stereotypes
30379,2010,UK,rise,3,1504,0.001994681,4,392,393,empowerment
30380,2011,UK,rise,8,2397,0.003337505,4,392,393,empowerment
30381,2012,UK,rise,19,3971,0.004784689,4,392,393,empowerment
30382,2013,UK,rise,25,5869,0.004259669000000001,4,392,393,empowerment
30383,2014,UK,rise,33,6977,0.004729827,4,392,393,empowerment
30384,2015,UK,rise,34,8477,0.004010853,4,392,393,empowerment
30385,2016,UK,rise,44,11237,0.003915636,4,392,393,empowerment
30386,2017,UK,rise,63,12426,0.005070014,4,392,393,empowerment
30387,2018,UK,rise,51,12793,0.003986555,4,392,393,empowerment
30388,2019,UK,rise,64,15504,0.004127967,4,392,393,empowerment
30389,2020,UK,rise,87,15622,0.005569069,4,392,393,empowerment
30390,2021,UK,rise,38,10539,0.003605655,4,392,393,empowerment
30804,2010,UK,entrepreneur,2,1504,0.001329787,12,419,419,empowerment
30805,2011,UK,entrepreneur,3,2397,0.001251564,12,419,419,empowerment
30806,2012,UK,entrepreneur,1,3971,0.00025182599999999997,12,419,419,empowerment
30807,2013,UK,entrepreneur,5,5869,0.0008519339999999999,12,419,419,empowerment
30808,2014,UK,entrepreneur,7,6977,0.001003297,12,419,419,empowerment
30809,2015,UK,entrepreneur,13,8477,0.0015335610000000001,12,419,419,empowerment
30810,2016,UK,entrepreneur,16,11237,0.0014238679999999998,12,419,419,empowerment
30811,2017,UK,entrepreneur,12,12426,0.0009657169999999999,12,419,419,empowerment
30812,2018,UK,entrepreneur,10,12793,0.0007816769999999999,12,419,419,empowerment
30813,2019,UK,entrepreneur,17,15504,0.001096491,12,419,419,empowerment
30814,2020,UK,entrepreneur,16,15622,0.001024197,12,419,419,empowerment
30815,2021,UK,entrepreneur,22,10539,0.002087485,12,419,419,empowerment
30838,2010,UK,oscar,2,1504,0.001329787,5,421,421,empowerment
30839,2011,UK,oscar,3,2397,0.001251564,5,421,421,empowerment
30840,2012,UK,oscar,9,3971,0.002266432,5,421,421,empowerment
30841,2013,UK,oscar,18,5869,0.003066962,5,421,421,empowerment
30842,2014,UK,oscar,30,6977,0.004299842,5,421,421,empowerment
30843,2015,UK,oscar,15,8477,0.001769494,5,421,421,empowerment
30844,2016,UK,oscar,25,11237,0.002224793,5,421,421,empowerment
30845,2017,UK,oscar,25,12426,0.002011911,5,421,421,empowerment
30846,2018,UK,oscar,42,12793,0.003283045,5,421,421,empowerment
30847,2019,UK,oscar,53,15504,0.003418473,5,421,421,empowerment
30848,2020,UK,oscar,36,15622,0.0023044420000000003,5,421,421,empowerment
30849,2021,UK,oscar,22,10539,0.002087485,5,421,421,empowerment
30872,2010,UK,single,2,1504,0.001329787,6,423,423,female stereotypes
30873,2011,UK,single,12,2397,0.0050062579999999995,6,423,423,female stereotypes
30874,2012,UK,single,10,3971,0.0025182570000000003,6,423,423,female stereotypes
30875,2013,UK,single,25,5869,0.004259669000000001,6,423,423,female stereotypes
30876,2014,UK,single,30,6977,0.004299842,6,423,423,female stereotypes
30877,2015,UK,single,32,8477,0.00377492,6,423,423,female stereotypes
30878,2016,UK,single,59,11237,0.005250512,6,423,423,female stereotypes
30879,2017,UK,single,48,12426,0.0038628679999999998,6,423,423,female stereotypes
30880,2018,UK,single,46,12793,0.0035957159999999997,6,423,423,female stereotypes
30881,2019,UK,single,58,15504,0.00374097,6,423,423,female stereotypes
30882,2020,UK,single,46,15622,0.002944565,6,423,423,female stereotypes
30883,2021,UK,single,22,10539,0.002087485,6,423,423,female stereotypes
30940,2010,UK,win,17,1504,0.011303191,3,427,424,empowerment
30941,2011,UK,win,22,2397,0.009178139,3,427,424,empowerment
30942,2012,UK,win,45,3971,0.011332158,3,427,424,empowerment
30943,2013,UK,win,63,5869,0.010734367,3,427,424,empowerment
30944,2014,UK,win,56,6977,0.008026372,3,427,424,empowerment
30945,2015,UK,win,70,8477,0.008257638000000001,3,427,424,empowerment
30946,2016,UK,win,113,11237,0.010056065,3,427,424,empowerment
30947,2017,UK,win,92,12426,0.007403831,3,427,424,empowerment
30948,2018,UK,win,123,12793,0.009614633000000001,3,427,424,empowerment
30949,2019,UK,win,177,15504,0.011416408999999999,3,427,424,empowerment
30950,2020,UK,win,176,15622,0.011266163000000001,3,427,424,empowerment
30951,2021,UK,win,185,10539,0.017553848,3,427,424,empowerment
31008,2010,UK,princess,4,1504,0.002659574,8,431,431,female stereotypes
31009,2011,UK,princess,15,2397,0.006257822,8,431,431,female stereotypes
31010,2012,UK,princess,10,3971,0.0025182570000000003,8,431,431,female stereotypes
31011,2013,UK,princess,37,5869,0.006304311,8,431,431,female stereotypes
31012,2014,UK,princess,12,6977,0.0017199370000000002,8,431,431,female stereotypes
31013,2015,UK,princess,20,8477,0.002359325,8,431,431,female stereotypes
31014,2016,UK,princess,31,11237,0.0027587429999999997,8,431,431,female stereotypes
31015,2017,UK,princess,73,12426,0.005874779,8,431,431,female stereotypes
31016,2018,UK,princess,76,12793,0.005940749,8,431,431,female stereotypes
31017,2019,UK,princess,92,15504,0.0059339530000000005,8,431,431,female stereotypes
31018,2020,UK,princess,107,15622,0.006849315,8,431,431,female stereotypes
31019,2021,UK,princess,43,10539,0.004080083,8,431,431,female stereotypes
31059,2010,UK,daughter,23,1504,0.015292553,8,435,435,female stereotypes
31060,2011,UK,daughter,33,2397,0.013767208999999999,8,435,435,female stereotypes
31061,2012,UK,daughter,64,3971,0.016116847,8,435,435,female stereotypes
31062,2013,UK,daughter,111,5869,0.018912932,8,435,435,female stereotypes
31063,2014,UK,daughter,108,6977,0.015479432,8,435,435,female stereotypes
31064,2015,UK,daughter,138,8477,0.016279343999999998,8,435,435,female stereotypes
31065,2016,UK,daughter,224,11237,0.019934146,8,435,435,female stereotypes
31066,2017,UK,daughter,187,12426,0.015049091,8,435,435,female stereotypes
31067,2018,UK,daughter,221,12793,0.017275072,8,435,435,female stereotypes
31068,2019,UK,daughter,254,15504,0.016382868999999998,8,435,435,female stereotypes
31069,2020,UK,daughter,288,15622,0.01843554,8,435,435,female stereotypes
31070,2021,UK,daughter,243,10539,0.023057216000000002,8,435,435,female stereotypes
31093,2010,UK,attack,28,1504,0.018617021,6,438,437,crime and violence
31094,2011,UK,attack,36,2397,0.015018773000000001,6,438,437,crime and violence
31095,2012,UK,attack,55,3971,0.013850416,6,438,437,crime and violence
31096,2013,UK,attack,96,5869,0.016357131,6,438,437,crime and violence
31097,2014,UK,attack,102,6977,0.014619463999999999,6,438,437,crime and violence
31098,2015,UK,attack,181,8477,0.021351892999999997,6,438,437,crime and violence
31099,2016,UK,attack,243,11237,0.021624989,6,438,437,crime and violence
31100,2017,UK,attack,268,12426,0.021567681000000002,6,438,437,crime and violence
31101,2018,UK,attack,247,12793,0.019307434,6,438,437,crime and violence
31102,2019,UK,attack,341,15504,0.021994324,6,438,437,crime and violence
31103,2020,UK,attack,315,15622,0.020163871,6,438,437,crime and violence
31104,2021,UK,attack,293,10539,0.027801499,6,438,437,crime and violence
31110,2010,UK,inspire,3,1504,0.001994681,7,439,439,empowerment
31111,2011,UK,inspire,11,2397,0.00458907,7,439,439,empowerment
31112,2012,UK,inspire,9,3971,0.002266432,7,439,439,empowerment
31113,2013,UK,inspire,13,5869,0.002215028,7,439,439,empowerment
31114,2014,UK,inspire,22,6977,0.0031532179999999997,7,439,439,empowerment
31115,2015,UK,inspire,36,8477,0.004246785,7,439,439,empowerment
31116,2016,UK,inspire,60,11237,0.005339503000000001,7,439,439,empowerment
31117,2017,UK,inspire,42,12426,0.00338001,7,439,439,empowerment
31118,2018,UK,inspire,35,12793,0.002735871,7,439,439,empowerment
31119,2019,UK,inspire,55,15504,0.0035474720000000003,7,439,439,empowerment
31120,2020,UK,inspire,45,15622,0.0028805529999999997,7,439,439,empowerment
31121,2021,UK,inspire,31,10539,0.002941456,7,439,439,empowerment
31127,2010,UK,justice,3,1504,0.001994681,7,440,440,crime and violence
31128,2011,UK,justice,5,2397,0.002085941,7,440,440,crime and violence
31129,2012,UK,justice,9,3971,0.002266432,7,440,440,crime and violence
31130,2013,UK,justice,14,5869,0.002385415,7,440,440,crime and violence
31131,2014,UK,justice,14,6977,0.002006593,7,440,440,crime and violence
31132,2015,UK,justice,15,8477,0.001769494,7,440,440,crime and violence
31133,2016,UK,justice,23,11237,0.00204681,7,440,440,crime and violence
31134,2017,UK,justice,36,12426,0.0028971509999999997,7,440,440,crime and violence
31135,2018,UK,justice,34,12793,0.002657703,7,440,440,crime and violence
31136,2019,UK,justice,27,15504,0.001741486,7,440,440,crime and violence
31137,2020,UK,justice,45,15622,0.0028805529999999997,7,440,440,crime and violence
31138,2021,UK,justice,31,10539,0.002941456,7,440,440,crime and violence
31212,2010,UK,weight,4,1504,0.002659574,6,445,445,female stereotypes
31213,2011,UK,weight,4,2397,0.0016687529999999998,6,445,445,female stereotypes
31214,2012,UK,weight,19,3971,0.004784689,6,445,445,female stereotypes
31215,2013,UK,weight,30,5869,0.005111603,6,445,445,female stereotypes
31216,2014,UK,weight,29,6977,0.004156514,6,445,445,female stereotypes
31217,2015,UK,weight,30,8477,0.003538988,6,445,445,female stereotypes
31218,2016,UK,weight,54,11237,0.004805553,6,445,445,female stereotypes
31219,2017,UK,weight,48,12426,0.0038628679999999998,6,445,445,female stereotypes
31220,2018,UK,weight,32,12793,0.002501368,6,445,445,female stereotypes
31221,2019,UK,weight,42,15504,0.002708978,6,445,445,female stereotypes
31222,2020,UK,weight,45,15622,0.0028805529999999997,6,445,445,female stereotypes
31223,2021,UK,weight,40,10539,0.003795427,6,445,445,female stereotypes
31229,2010,UK,protest,3,1504,0.001994681,7,446,446,empowerment
31230,2011,UK,protest,6,2397,0.0025031289999999998,7,446,446,empowerment
31231,2012,UK,protest,8,3971,0.002014606,7,446,446,empowerment
31232,2013,UK,protest,10,5869,0.0017038679999999999,7,446,446,empowerment
31233,2014,UK,protest,16,6977,0.002293249,7,446,446,empowerment
31234,2015,UK,protest,37,8477,0.004364752,7,446,446,empowerment
31235,2016,UK,protest,30,11237,0.002669752,7,446,446,empowerment
31236,2017,UK,protest,31,12426,0.002494769,7,446,446,empowerment
31237,2018,UK,protest,41,12793,0.003204878,7,446,446,empowerment
31238,2019,UK,protest,45,15504,0.002902477,7,446,446,empowerment
31239,2020,UK,protest,70,15622,0.00448086,7,446,446,empowerment
31240,2021,UK,protest,30,10539,0.00284657,7,446,446,empowerment
31263,2010,UK,divorce,2,1504,0.001329787,7,448,448,female stereotypes
31264,2011,UK,divorce,6,2397,0.0025031289999999998,7,448,448,female stereotypes
31265,2012,UK,divorce,10,3971,0.0025182570000000003,7,448,448,female stereotypes
31266,2013,UK,divorce,14,5869,0.002385415,7,448,448,female stereotypes
31267,2014,UK,divorce,14,6977,0.002006593,7,448,448,female stereotypes
31268,2015,UK,divorce,22,8477,0.002595258,7,448,448,female stereotypes
31269,2016,UK,divorce,28,11237,0.0024917679999999997,7,448,448,female stereotypes
31270,2017,UK,divorce,26,12426,0.0020923870000000002,7,448,448,female stereotypes
31271,2018,UK,divorce,36,12793,0.0028140390000000004,7,448,448,female stereotypes
31272,2019,UK,divorce,36,15504,0.002321981,7,448,448,female stereotypes
31273,2020,UK,divorce,33,15622,0.0021124060000000003,7,448,448,female stereotypes
31274,2021,UK,divorce,20,10539,0.0018977129999999999,7,448,448,female stereotypes
31331,2010,UK,survivor,1,1504,0.000664894,8,453,454,empowerment
31332,2011,UK,survivor,0,2397,0.0,8,453,454,empowerment
31333,2012,UK,survivor,9,3971,0.002266432,8,453,454,empowerment
31334,2013,UK,survivor,11,5869,0.001874255,8,453,454,empowerment
31335,2014,UK,survivor,9,6977,0.001289953,8,453,454,empowerment
31336,2015,UK,survivor,9,8477,0.001061696,8,453,454,empowerment
31337,2016,UK,survivor,16,11237,0.0014238679999999998,8,453,454,empowerment
31338,2017,UK,survivor,23,12426,0.001850958,8,453,454,empowerment
31339,2018,UK,survivor,18,12793,0.001407019,8,453,454,empowerment
31340,2019,UK,survivor,22,15504,0.0014189889999999998,8,453,454,empowerment
31341,2020,UK,survivor,20,15622,0.001280246,8,453,454,empowerment
31342,2021,UK,survivor,10,10539,0.000948857,8,453,454,empowerment
31348,2010,UK,birth,8,1504,0.0053191490000000004,5,454,451,female stereotypes
31349,2011,UK,birth,12,2397,0.0050062579999999995,5,454,451,female stereotypes
31350,2012,UK,birth,29,3971,0.007302945999999999,5,454,451,female stereotypes
31351,2013,UK,birth,46,5869,0.007837792,5,454,451,female stereotypes
31352,2014,UK,birth,49,6977,0.007023076,5,454,451,female stereotypes
31353,2015,UK,birth,84,8477,0.009909166,5,454,451,female stereotypes
31354,2016,UK,birth,82,11237,0.007297321,5,454,451,female stereotypes
31355,2017,UK,birth,94,12426,0.007564784000000001,5,454,451,female stereotypes
31356,2018,UK,birth,94,12793,0.007347768,5,454,451,female stereotypes
31357,2019,UK,birth,148,15504,0.009545924,5,454,451,female stereotypes
31358,2020,UK,birth,111,15622,0.007105364,5,454,451,female stereotypes
31359,2021,UK,birth,79,10539,0.007495966999999999,5,454,451,female stereotypes
31382,2010,UK,white,6,1504,0.003989362,5,456,456,"race, ethnicity and identity"
31383,2011,UK,white,14,2397,0.005840634,5,456,456,"race, ethnicity and identity"
31384,2012,UK,white,18,3971,0.004532863,5,456,456,"race, ethnicity and identity"
31385,2013,UK,white,32,5869,0.005452377,5,456,456,"race, ethnicity and identity"
31386,2014,UK,white,32,6977,0.004586498,5,456,456,"race, ethnicity and identity"
31387,2015,UK,white,36,8477,0.004246785,5,456,456,"race, ethnicity and identity"
31388,2016,UK,white,78,11237,0.006941354,5,456,456,"race, ethnicity and identity"
31389,2017,UK,white,113,12426,0.009093836,5,456,456,"race, ethnicity and identity"
31390,2018,UK,white,119,12793,0.009301961999999999,5,456,456,"race, ethnicity and identity"
31391,2019,UK,white,98,15504,0.006320949,5,456,456,"race, ethnicity and identity"
31392,2020,UK,white,122,15622,0.007809499,5,456,456,"race, ethnicity and identity"
31393,2021,UK,white,59,10539,0.005598254,5,456,456,"race, ethnicity and identity"
31467,2010,UK,hate,2,1504,0.001329787,4,461,462,crime and violence
31468,2011,UK,hate,5,2397,0.002085941,4,461,462,crime and violence
31469,2012,UK,hate,11,3971,0.002770083,4,461,462,crime and violence
31470,2013,UK,hate,16,5869,0.002726188,4,461,462,crime and violence
31471,2014,UK,hate,23,6977,0.0032965459999999996,4,461,462,crime and violence
31472,2015,UK,hate,27,8477,0.0031850890000000003,4,461,462,crime and violence
31473,2016,UK,hate,35,11237,0.00311471,4,461,462,crime and violence
31474,2017,UK,hate,44,12426,0.003540962,4,461,462,crime and violence
31475,2018,UK,hate,26,12793,0.002032361,4,461,462,crime and violence
31476,2019,UK,hate,25,15504,0.0016124870000000001,4,461,462,crime and violence
31477,2020,UK,hate,47,15622,0.003008578,4,461,462,crime and violence
31478,2021,UK,hate,19,10539,0.0018028279999999998,4,461,462,crime and violence
31484,2010,UK,lawyer,2,1504,0.001329787,6,462,463,empowerment
31485,2011,UK,lawyer,3,2397,0.001251564,6,462,463,empowerment
31486,2012,UK,lawyer,4,3971,0.001007303,6,462,463,empowerment
31487,2013,UK,lawyer,4,5869,0.000681547,6,462,463,empowerment
31488,2014,UK,lawyer,8,6977,0.001146625,6,462,463,empowerment
31489,2015,UK,lawyer,17,8477,0.0020054260000000003,6,462,463,empowerment
31490,2016,UK,lawyer,12,11237,0.001067901,6,462,463,empowerment
31491,2017,UK,lawyer,11,12426,0.000885241,6,462,463,empowerment
31492,2018,UK,lawyer,16,12793,0.001250684,6,462,463,empowerment
31493,2019,UK,lawyer,23,15504,0.0014834879999999998,6,462,463,empowerment
31494,2020,UK,lawyer,13,15622,0.00083216,6,462,463,empowerment
31495,2021,UK,lawyer,19,10539,0.0018028279999999998,6,462,463,empowerment
31501,2010,UK,minister,2,1504,0.001329787,8,463,464,empowerment
31502,2011,UK,minister,6,2397,0.0025031289999999998,8,463,464,empowerment
31503,2012,UK,minister,6,3971,0.001510954,8,463,464,empowerment
31504,2013,UK,minister,9,5869,0.001533481,8,463,464,empowerment
31505,2014,UK,minister,26,6977,0.00372653,8,463,464,empowerment
31506,2015,UK,minister,7,8477,0.000825764,8,463,464,empowerment
31507,2016,UK,minister,26,11237,0.002313785,8,463,464,empowerment
31508,2017,UK,minister,15,12426,0.001207146,8,463,464,empowerment
31509,2018,UK,minister,22,12793,0.00171969,8,463,464,empowerment
31510,2019,UK,minister,20,15504,0.00128999,8,463,464,empowerment
31511,2020,UK,minister,25,15622,0.001600307,8,463,464,empowerment
31512,2021,UK,minister,19,10539,0.0018028279999999998,8,463,464,empowerment
31620,2010,UK,cry,2,1504,0.001329787,3,473,473,female stereotypes
31621,2011,UK,cry,4,2397,0.0016687529999999998,3,473,473,female stereotypes
31622,2012,UK,cry,2,3971,0.000503651,3,473,473,female stereotypes
31623,2013,UK,cry,13,5869,0.002215028,3,473,473,female stereotypes
31624,2014,UK,cry,28,6977,0.004013186,3,473,473,female stereotypes
31625,2015,UK,cry,27,8477,0.0031850890000000003,3,473,473,female stereotypes
31626,2016,UK,cry,33,11237,0.002936727,3,473,473,female stereotypes
31627,2017,UK,cry,52,12426,0.0041847740000000005,3,473,473,female stereotypes
31628,2018,UK,cry,57,12793,0.004455562,3,473,473,female stereotypes
31629,2019,UK,cry,32,15504,0.0020639829999999997,3,473,473,female stereotypes
31630,2020,UK,cry,40,15622,0.002560492,3,473,473,female stereotypes
31631,2021,UK,cry,18,10539,0.001707942,3,473,473,female stereotypes
31654,2010,UK,investigate,2,1504,0.001329787,11,475,475,crime and violence
31655,2011,UK,investigate,1,2397,0.00041718800000000003,11,475,475,crime and violence
31656,2012,UK,investigate,1,3971,0.00025182599999999997,11,475,475,crime and violence
31657,2013,UK,investigate,7,5869,0.0011927069999999999,11,475,475,crime and violence
31658,2014,UK,investigate,13,6977,0.001863265,11,475,475,crime and violence
31659,2015,UK,investigate,9,8477,0.001061696,11,475,475,crime and violence
31660,2016,UK,investigate,7,11237,0.0006229419999999999,11,475,475,crime and violence
31661,2017,UK,investigate,22,12426,0.001770481,11,475,475,crime and violence
31662,2018,UK,investigate,14,12793,0.001094348,11,475,475,crime and violence
31663,2019,UK,investigate,24,15504,0.001547988,11,475,475,crime and violence
31664,2020,UK,investigate,16,15622,0.001024197,11,475,475,crime and violence
31665,2021,UK,investigate,18,10539,0.001707942,11,475,475,crime and violence
31756,2010,UK,security,1,1504,0.000664894,8,487,487,crime and violence
31757,2011,UK,security,0,2397,0.0,8,487,487,crime and violence
31758,2012,UK,security,2,3971,0.000503651,8,487,487,crime and violence
31759,2013,UK,security,5,5869,0.0008519339999999999,8,487,487,crime and violence
31760,2014,UK,security,8,6977,0.001146625,8,487,487,crime and violence
31761,2015,UK,security,9,8477,0.001061696,8,487,487,crime and violence
31762,2016,UK,security,14,11237,0.0012458839999999998,8,487,487,crime and violence
31763,2017,UK,security,16,12426,0.0012876230000000001,8,487,487,crime and violence
31764,2018,UK,security,19,12793,0.001485187,8,487,487,crime and violence
31765,2019,UK,security,11,15504,0.000709494,8,487,487,crime and violence
31766,2020,UK,security,15,15622,0.000960184,8,487,487,crime and violence
31767,2021,UK,security,9,10539,0.000853971,8,487,487,crime and violence
31790,2010,UK,writer,1,1504,0.000664894,6,489,489,empowerment
31791,2011,UK,writer,2,2397,0.0008343760000000001,6,489,489,empowerment
31792,2012,UK,writer,6,3971,0.001510954,6,489,489,empowerment
31793,2013,UK,writer,8,5869,0.001363094,6,489,489,empowerment
31794,2014,UK,writer,16,6977,0.002293249,6,489,489,empowerment
31795,2015,UK,writer,7,8477,0.000825764,6,489,489,empowerment
31796,2016,UK,writer,21,11237,0.001868826,6,489,489,empowerment
31797,2017,UK,writer,24,12426,0.0019314339999999999,6,489,489,empowerment
31798,2018,UK,writer,22,12793,0.00171969,6,489,489,empowerment
31799,2019,UK,writer,15,15504,0.0009674919999999999,6,489,489,empowerment
31800,2020,UK,writer,20,15622,0.001280246,6,489,489,empowerment
31801,2021,UK,writer,9,10539,0.000853971,6,489,489,empowerment
31977,2010,UK,nurse,2,1504,0.001329787,5,500,500,female stereotypes
31978,2011,UK,nurse,3,2397,0.001251564,5,500,500,female stereotypes
31979,2012,UK,nurse,5,3971,0.0012591289999999999,5,500,500,female stereotypes
31980,2013,UK,nurse,7,5869,0.0011927069999999999,5,500,500,female stereotypes
31981,2014,UK,nurse,13,6977,0.001863265,5,500,500,female stereotypes
31982,2015,UK,nurse,22,8477,0.002595258,5,500,500,female stereotypes
31983,2016,UK,nurse,15,11237,0.001334876,5,500,500,female stereotypes
31984,2017,UK,nurse,32,12426,0.002575245,5,500,500,female stereotypes
31985,2018,UK,nurse,24,12793,0.001876026,5,500,500,female stereotypes
31986,2019,UK,nurse,22,15504,0.0014189889999999998,5,500,500,female stereotypes
31987,2020,UK,nurse,41,15622,0.002624504,5,500,500,female stereotypes
31988,2021,UK,nurse,17,10539,0.001613056,5,500,500,female stereotypes
31994,2010,UK,powerful,2,1504,0.001329787,8,501,501,empowerment
31995,2011,UK,powerful,3,2397,0.001251564,8,501,501,empowerment
31996,2012,UK,powerful,3,3971,0.000755477,8,501,501,empowerment
31997,2013,UK,powerful,10,5869,0.0017038679999999999,8,501,501,empowerment
31998,2014,UK,powerful,10,6977,0.001433281,8,501,501,empowerment
31999,2015,UK,powerful,23,8477,0.002713224,8,501,501,empowerment
32000,2016,UK,powerful,39,11237,0.003470677,8,501,501,empowerment
32001,2017,UK,powerful,33,12426,0.002655722,8,501,501,empowerment
32002,2018,UK,powerful,37,12793,0.002892207,8,501,501,empowerment
32003,2019,UK,powerful,29,15504,0.001870485,8,501,501,empowerment
32004,2020,UK,powerful,38,15622,0.0024324670000000002,8,501,501,empowerment
32005,2021,UK,powerful,17,10539,0.001613056,8,501,501,empowerment
32011,2010,UK,strong,2,1504,0.001329787,6,502,502,empowerment
32012,2011,UK,strong,5,2397,0.002085941,6,502,502,empowerment
32013,2012,UK,strong,7,3971,0.00176278,6,502,502,empowerment
32014,2013,UK,strong,16,5869,0.002726188,6,502,502,empowerment
32015,2014,UK,strong,13,6977,0.001863265,6,502,502,empowerment
32016,2015,UK,strong,13,8477,0.0015335610000000001,6,502,502,empowerment
32017,2016,UK,strong,16,11237,0.0014238679999999998,6,502,502,empowerment
32018,2017,UK,strong,25,12426,0.002011911,6,502,502,empowerment
32019,2018,UK,strong,31,12793,0.0024232,6,502,502,empowerment
32020,2019,UK,strong,30,15504,0.001934985,6,502,502,empowerment
32021,2020,UK,strong,31,15622,0.001984381,6,502,502,empowerment
32022,2021,UK,strong,17,10539,0.001613056,6,502,502,empowerment
32079,2010,UK,victim,5,1504,0.0033244679999999997,6,506,507,female stereotypes
32080,2011,UK,victim,15,2397,0.006257822,6,506,507,female stereotypes
32081,2012,UK,victim,37,3971,0.009317552,6,506,507,female stereotypes
32082,2013,UK,victim,51,5869,0.008689726,6,506,507,female stereotypes
32083,2014,UK,victim,57,6977,0.0081697,6,506,507,female stereotypes
32084,2015,UK,victim,60,8477,0.007077976,6,506,507,female stereotypes
32085,2016,UK,victim,90,11237,0.008009255,6,506,507,female stereotypes
32086,2017,UK,victim,108,12426,0.008691453,6,506,507,female stereotypes
32087,2018,UK,victim,82,12793,0.006409755,6,506,507,female stereotypes
32088,2019,UK,victim,89,15504,0.005740454,6,506,507,female stereotypes
32089,2020,UK,victim,82,15622,0.005249008,6,506,507,female stereotypes
32090,2021,UK,victim,41,10539,0.003890312,6,506,507,female stereotypes
32096,2010,UK,first,46,1504,0.030585106,5,507,506,empowerment
32097,2011,UK,first,70,2397,0.029203171,5,507,506,empowerment
32098,2012,UK,first,132,3971,0.033240997,5,507,506,empowerment
32099,2013,UK,first,154,5869,0.026239564,5,507,506,empowerment
32100,2014,UK,first,216,6977,0.030958865,5,507,506,empowerment
32101,2015,UK,first,244,8477,0.028783767999999998,5,507,506,empowerment
32102,2016,UK,first,351,11237,0.031236095,5,507,506,empowerment
32103,2017,UK,first,471,12426,0.037904394,5,507,506,empowerment
32104,2018,UK,first,524,12793,0.0409599,5,507,506,empowerment
32105,2019,UK,first,557,15504,0.035926213,5,507,506,empowerment
32106,2020,UK,first,540,15622,0.034566637000000004,5,507,506,empowerment
32107,2021,UK,first,377,10539,0.035771895,5,507,506,empowerment
32113,2010,UK,director,4,1504,0.002659574,8,508,508,empowerment
32114,2011,UK,director,7,2397,0.002920317,8,508,508,empowerment
32115,2012,UK,director,9,3971,0.002266432,8,508,508,empowerment
32116,2013,UK,director,18,5869,0.003066962,8,508,508,empowerment
32117,2014,UK,director,16,6977,0.002293249,8,508,508,empowerment
32118,2015,UK,director,17,8477,0.0020054260000000003,8,508,508,empowerment
32119,2016,UK,director,26,11237,0.002313785,8,508,508,empowerment
32120,2017,UK,director,52,12426,0.0041847740000000005,8,508,508,empowerment
32121,2018,UK,director,47,12793,0.003673884,8,508,508,empowerment
32122,2019,UK,director,42,15504,0.002708978,8,508,508,empowerment
32123,2020,UK,director,66,15622,0.004224811,8,508,508,empowerment
32124,2021,UK,director,32,10539,0.0030363409999999997,8,508,508,empowerment
32130,2010,UK,voice,3,1504,0.001994681,5,509,509,empowerment
32131,2011,UK,voice,3,2397,0.001251564,5,509,509,empowerment
32132,2012,UK,voice,9,3971,0.002266432,5,509,509,empowerment
32133,2013,UK,voice,28,5869,0.00477083,5,509,509,empowerment
32134,2014,UK,voice,18,6977,0.002579905,5,509,509,empowerment
32135,2015,UK,voice,11,8477,0.001297629,5,509,509,empowerment
32136,2016,UK,voice,36,11237,0.003203702,5,509,509,empowerment
32137,2017,UK,voice,23,12426,0.001850958,5,509,509,empowerment
32138,2018,UK,voice,23,12793,0.0017978579999999998,5,509,509,empowerment
32139,2019,UK,voice,31,15504,0.001999484,5,509,509,empowerment
32140,2020,UK,voice,43,15622,0.0027525279999999997,5,509,509,empowerment
32141,2021,UK,voice,24,10539,0.002277256,5,509,509,empowerment
32266,2010,UK,saudi,1,1504,0.000664894,5,518,519,"race, ethnicity and identity"
32267,2011,UK,saudi,6,2397,0.0025031289999999998,5,518,519,"race, ethnicity and identity"
32268,2012,UK,saudi,17,3971,0.004281038,5,518,519,"race, ethnicity and identity"
32269,2013,UK,saudi,22,5869,0.003748509,5,518,519,"race, ethnicity and identity"
32270,2014,UK,saudi,9,6977,0.001289953,5,518,519,"race, ethnicity and identity"
